Time,Fx,Fy,Fz,Tx,Ty,Tz,Px,Py,Pz,Qx,Qy,Qz,Qw,Vj1,Vj2,Vj3,Vj4,Vj5,Vj6
0.000494278,0.20355920964161975,-0.20630240869791924,-0.0007878163558353579,-0.0020353548696887564,0.0004258739081110886,-0.0010241769691968806,-0.2036834090849245,-0.045044563249474395,0.5028775439547422,0.07010051088716442,0.9934619737974948,0.04506338333901298,-0.07802894638392577,0.0,0.0,0.0,0.0,0.0,0.0
0.042107987,0.22509110186712544,-0.2352489002603113,0.40087476180094656,-0.00047646624648826224,-0.003901495232145075,0.0012598064307493162,-0.20368314020219178,-0.0450424692304897,0.5028807139394946,0.07010743062450309,0.9934610216774867,0.045058593040148684,-0.07803761767248547,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.081574308,-0.18116785555571316,-0.06891371508517609,-0.008923997858732411,-0.0005310313288925356,0.0022062814507594524,8.097782842369917e-05,-0.20368314020219178,-0.0450424692304897,0.5028807139394946,0.07010743062450309,0.9934610216774867,0.045058593040148684,-0.07803761767248547,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.120854427,-0.25033647291780703,0.006372521510746708,-0.2138869885614222,0.0010061664703668576,0.000664063679607193,0.0009778269976420855,-0.20368314020219178,-0.0450424692304897,0.5028807139394946,0.07010743062450309,0.9934610216774867,0.045058593040148684,-0.07803761767248547,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.161576872,-0.0894024934341797,0.06177216655886385,0.1021089398871308,0.005982445187833865,-0.001153074892819192,0.0010561227348241348,-0.20368314020219178,-0.0450424692304897,0.5028807139394946,0.07010743062450309,0.9934610216774867,0.045058593040148684,-0.07803761767248547,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.201419366,-0.037530788538103994,-0.0837018025533631,-0.004958230973891619,-0.0013571991387715233,9.90287458528632e-05,0.001800882748986832,-0.20368314020219178,-0.0450424692304897,0.5028807139394946,0.07010743062450309,0.9934610216774867,0.045058593040148684,-0.07803761767248547,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.241414537,0.028166811219009165,0.04094810568108706,-0.06700631180791704,0.0022769723695287626,-0.004983344896267459,0.001240186688772989,-0.20368314020219178,-0.0450424692304897,0.5028807139394946,0.07010743062450309,0.9934610216774867,0.045058593040148684,-0.07803761767248547,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.277764888,0.18863929678146618,0.06698230875335237,-0.10118031864812871,0.00010754373741030943,-0.005236860116187349,-0.0010306228268842066,-0.20368314020219178,-0.0450424692304897,0.5028807139394946,0.07010743062450309,0.9934610216774867,0.045058593040148684,-0.07803761767248547,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.309886532,0.10451949728760607,-0.07406181279143888,-0.10127521897923776,-0.001329881413612068,-0.003039334271794766,0.002413917153146119,-0.2036864433185628,-0.04504196859668411,0.502872519982536,0.07009942081042238,0.9934637432970497,0.045052620052986124,-0.0780136102396135,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.34622487,0.0674963330173177,-0.10950838498802112,-0.22264064405421388,-0.002475802909248109,-0.008497892911197912,0.0012969055286215863,-0.2036864433185628,-0.04504196859668411,0.502872519982536,0.07009942081042238,0.9934637432970497,0.045052620052986124,-0.0780136102396135,0.0,-0.0,-0.0,-0.0,0.0,0.0
