Time,Fx,Fy,Fz,Tx,Ty,Tz,Px,Py,Pz,Qx,Qy,Qz,Qw,Vj1,Vj2,Vj3,Vj4,Vj5,Vj6
0.000459772,-0.08311639678122762,-0.16156071259594632,0.03978951266670216,-0.007421731875202273,0.0055959505704909355,-0.003500579070518094,-0.16160121635958774,-0.05650008919832625,0.3139979007287443,0.08499722888113669,0.9870136439717498,0.05199768112547277,-0.12599912243229802,0.0,0.0,0.0,0.0,0.0,0.0
0.041591586,0.07014099940700709,-0.07535818549598393,0.09789628728873248,-0.00365327223269487,0.0002638369271070778,4.833122961563985e-06,-0.16160121635958774,-0.05650008919832625,0.3139979007287443,0.08499722888113669,0.9870136439717498,0.05199768112547277,-0.12599912243229802,0.0,0.0,-0.0,-0.0,0.0,0.0
0.080995637,-0.10031763154577111,0.06047370639960202,0.23809430203353765,0.00017353732229927101,0.0027202434239898465,-0.0011096277241608395,-0.16160121635958774,-0.05650008919832625,0.3139979007287443,0.08499722888113669,0.9870136439717498,0.05199768112547277,-0.12599912243229802,0.0,0.0,-0.0,-0.0,0.0,0.0
0.121468837,0.03768941554062992,-0.011464557465507815,0.1247246753638093,0.000683409160563901,0.0009941576586241076,-0.0023619947917369083,-0.16160121635958774,-0.05650008919832625,0.3139979007287443,0.08499722888113669,0.9870136439717498,0.05199768112547277,-0.12599912243229802,0.0,0.0,-0.0,-0.0,0.0,0.0
0.161291664,-0.057519904414542786,-0.055900726177469454,0.32914947941833633,-0.004849746021588957,0.002973365340597689,-0.001534137651892772,-0.1616010295425511,-0.05650329373265886,0.31399758135886763,0.08499050374953444,0.9870140487986419,0.05199178136639135,-0.1260029222552474,0.0,0.0,-0.0,-0.0,0.0,0.0
0.201645013,0.02592980454188376,-0.08321271555561688,0.296991561528348,-0.0033488413570877044,0.0032690372630315343,-0.0006957519903247247,-0.1616010295425511,-0.05650329373265886,0.31399758135886763,0.08499050374953444,0.9870140487986419,0.05199178136639135,-0.1260029222552474,0.0,0.0,-0.0,-0.0,0.0,0.0
0.241110177,0.03128242493316492,-0.04758969211615875,0.15884611489513456,-0.0012722627570289895,-0.0013829412914026337,0.0016772037713127606,-0.1616010295425511,-0.05650329373265886,0.31399758135886763,0.08499050374953444,0.9870140487986419,0.05199178136639135,-0.1260029222552474,0.0,0.0,-0.0,-0.0,0.0,0.0
0.272816894,0.09828752620653071,-0.06927889147886296,0.08948791921225224,-0.006637592875057282,-0.0004408006398007553,-0.004937015701317616,-0.1616010295425511,-0.05650329373265886,0.31399758135886763,0.08499050374953444,0.9870140487986419,0.05199178136639135,-0.1260029222552474,0.0,0.0,-0.0,-0.0,0.0,0.0
0.305460897,-0.062812727944333,-0.17961829479406233,0.2638810487178914,-0.009853073616519846,0.0014286804621493523,-0.0027236096610021893,-0.1616010295425511,-0.05650329373265886,0.31399758135886763,0.08499050374953444,0.9870140487986419,0.05199178136639135,-0.1260029222552474,0.0,0.0,-0.0,-0.0,0.0,0.0
0.339967667,0.057101449959229784,-0.0631426744951041,0.2260768557141743,-0.006109707626622118,-0.0034634122516779076,-0.0054376734162823155,-0.1616010295425511,-0.05650329373265886,0.31399758135886763,0.08499050374953444,0.9870140487986419,0.05199178136639135,-0.1260029222552474,0.0,0.0,-0.0,-0.0,0.0,0.0
0.372439439,0.05835830682626436,-0.16747867899018823,0.21270916120311723,-0.007981882283517325,-0.001137675788039,-0.003956320887884775,-0.1616010295425511,-0.05650329373265886,0.31399758135886763,0.08499050374953444,0.9870140487986419,0.05199178136639135,-0.1260029222552474,0.0,0.0,-0.0,-0.0,0.0,0.0
0.403885644,0.04300401506981484,0.030357253099669617,0.13314294746381133,0.00023111543175394298,-0.0005052409149083331,-0.0015783131347201053,-0.1616010295425511,-0.05650329373265886,0.31399758135886763,0.08499050374953444,0.9870140487986419,0.05199178136639135,-0.1260029222552474,0.0,0.0,-0.0,-0.0,0.0,0.0
0.441286195,-0.004750073555471961,-0.06100354036740036,0.23071446437410137,-0.003408499204455045,-0.0013939995962964939,-0.0029586878506286394,-0.16159837475613817,-0.056501157461353924,0.31399639294576076,0.08501391300480769,0.9870129520843518,0.051994080024492885,-0.12599477233500872,0.0,0.0,-0.0,-0.0,0.0,0.0
