Time,Fx,Fy,Fz,Tx,Ty,Tz,Px,Py,Pz,Qx,Qy,Qz,Qw
0.000799833,0.2698544514941256,0.061758045405712704,0.16968232761227653,-0.03583713046243527,0.10078699634134772,-0.009572607388054917,-0.04622161892474923,0.3119172767253419,0.341092599830379,0.860096576670592,0.5101262548564499,-0.0009040670620952138,-0.0020653252547763144
0.036312778,0.20118038575641145,0.0854635658441432,0.19962356119226876,-0.03877682423518626,0.08667411974611289,-0.00936838917981668,-0.04622580382748498,0.31191498341368445,0.3410933950510958,0.860101448043456,0.5101180466572082,-0.0009072938423873524,-0.0020626114680693335
0.072087631,0.2586684185851201,0.05089427185624828,0.1462372751668513,-0.038503824498853034,0.09861003786944544,-0.00859518454331663,-0.046224582583082915,0.3119163353579086,0.34109358721538596,0.860096659936383,0.5101261578891537,-0.0008945970445021596,-0.002058713106828793
0.102236066,0.0833982220439622,0.1462515433118459,0.0434190735664869,-0.04372695001610058,0.07409150805400201,-0.00901232975942607,-0.046224582583082915,0.3119163353579086,0.34109358721538596,0.860096659936383,0.5101261578891537,-0.0008945970445021596,-0.002058713106828793
0.139477117,0.2691159042647077,0.10494834126119018,0.03183062635980791,-0.03980126136535978,0.09921010286817497,-0.00879519672895287,-0.046216370368442644,0.31191565020403034,0.3411021030115655,0.8601134959829122,0.5100976779941928,-0.0008900019726861416,-0.0020834657362804637
0.170231224,0.15223522144545854,0.15093847532717225,0.19433807798330677,-0.048395593537338806,0.0817129640174126,-0.006545390898928582,-0.046216370368442644,0.31191565020403034,0.3411021030115655,0.8601134959829122,0.5100976779941928,-0.0008900019726861416,-0.0020834657362804637
0.20528761,0.15830680029776528,-0.051500721967855025,0.027425287700089104,-0.02669574646455774,0.08530641207030862,-0.008645836791223379,-0.046216370368442644,0.31191565020403034,0.3411021030115655,0.8601134959829122,0.5100976779941928,-0.0008900019726861416,-0.0020834657362804637
0.237675536,0.2629967853553922,-0.013160767687723372,0.12934910965889138,-0.030660916504805128,0.09560714448008568,-0.008245937545573373,-0.046216370368442644,0.31191565020403034,0.3411021030115655,0.8601134959829122,0.5100976779941928,-0.0008900019726861416,-0.0020834657362804637
0.27347204,0.23501374522026383,0.04821662053493555,0.17760571359272675,-0.03893575509822442,0.0899244972699412,-0.007260540245856068,-0.046216370368442644,0.31191565020403034,0.3411021030115655,0.8601134959829122,0.5100976779941928,-0.0008900019726861416,-0.0020834657362804637
0.305605531,0.24222421572856054,0.028420539563264905,0.402169996474374,-0.03853475390146489,0.0922019593657272,-0.0073912163852945965,-0.046216370368442644,0.31191565020403034,0.3411021030115655,0.8601134959829122,0.5100976779941928,-0.0008900019726861416,-0.0020834657362804637
0.341311241,0.12283275536329819,-0.03414207830489386,0.38734994072208023,-0.02824159663523216,0.0775298380979231,-0.006423769636691063,-0.046216370368442644,0.31191565020403034,0.3411021030115655,0.8601134959829122,0.5100976779941928,-0.0008900019726861416,-0.0020834657362804637
0.373640359,0.3570122452276353,0.016744939854853074,0.4067155754127098,-0.03418052220796481,0.10720883090370814,-0.007083610019357572,-0.046216370368442644,0.31191565020403034,0.3411021030115655,0.8601134959829122,0.5100976779941928,-0.0008900019726861416,-0.0020834657362804637
