Time (s),Force X,Force Y,Force Z,Torque X,Torque Y,Torque Z
0.208109595,-0.23634234306144375,-0.049700783549944866,-0.5978991267924679,0.0022576406312485456,-0.031821460468644605,0.004026167266385044
0.216078337,-0.1551785135074552,0.05667517418872267,-0.7531270731131801,-0.006173407699923603,-0.022192494067450226,0.006557763641347438
0.224047287,-0.0633998009075401,-0.07043264784136784,-0.6279045673216166,0.004031831521810237,-0.013390083793900004,0.004643984778944205
0.232053603,-0.1536852255407877,0.07690772024574496,-0.6259743927338439,-0.010228763499010729,-0.022942092783978962,0.005392358362691812
0.239874491,-0.22276671557452835,0.140488380584679,-0.6282899538160125,-0.015175821821041319,-0.028692541730033806,0.003996730588218614
0.247828356,-0.08772757068085033,-0.04231698233579788,-0.5944484605911223,0.001366910171909365,-0.01490933412820606,0.002684482712114052
0.256117109,-0.05629432193461012,0.01561922756612416,-0.6967101174545748,-0.003788644688828095,-0.013387215634324861,0.004250864982231045
0.264142841,-0.09739791013765682,-0.01761895768699827,-0.571373287287372,-0.003054171980559209,-0.01450201240580502,0.0034487676778190445
0.271966103,-0.15397048122076157,0.04600229083134576,-0.7275316224092455,-0.007104463440287145,-0.02417344293125072,0.0019726654490066797
0.279794254,-0.2111269366758511,0.04137054723151326,-0.8017348116465817,-0.006225201968575516,-0.027243596577333717,0.004740518237175227
0.288154525,-0.18500049391119502,0.048688022811183944,-0.6039660268730608,-0.006866796553249844,-0.02526513778320216,0.001957588698702299
0.295967101,-0.18190256210637867,0.022711519571702823,-0.7734318651832622,-0.002365637860285175,-0.02427343626974991,0.0005463004884545685
0.303911677,-0.23598570423584625,0.09193887950667083,-0.6621454685304801,-0.00881500262569539,-0.03377298851217454,0.005408822413073421
0.312153637,-0.22392767854187087,-0.061513098417573714,-0.6931645439193688,0.001455514681182055,-0.028856155034636635,0.004932293650299297
0.320056379,-0.10693167721957238,-0.08056332019401329,-0.9202083419685233,0.004295992342830528,-0.01910276374968194,0.004925995241852394
0.328123875,-0.28509911263438503,-0.042321934924558643,-0.8302753639634365,0.002019393428102066,-0.0353687600289733,0.002955244553150513
0.335960756,-0.09863227949304024,0.052652071414563156,-0.5326201277877243,-0.007560364125719234,-0.013583315028163068,0.0026319920776937465
0.344050532,-0.24208712480249564,-0.039814200096818964,-0.6478018572823011,0.0011964236340498077,-0.030823735664145247,0.005171179705794084
0.352045045,-0.12625745999722915,0.1333206995393174,-0.7051082211601561,-0.013964773674396419,-0.017980097010698207,0.0030580058148157894
0.360136427,-0.12188524280785787,0.008487691088573827,-0.6401998036057043,-0.004447797548625331,-0.018912824031091117,0.004732962593323455
0.367979943,-0.20950586599162066,0.08207825700183936,-0.7072382111169421,-0.009810664509259187,-0.028758904682239485,0.003498165203509164
0.376114976,0.028431494838041433,0.14422845271368703,-0.5569303651869156,-0.018080509633002728,-0.0019621837862195497,0.0010778643109534789
0.384125692,-0.3711581239835218,0.14582328379904025,-0.604495151051436,-0.01582229463605266,-0.0423646652968614,0.0043341004598186446
0.391855367,-0.22340226834298435,0.11187639756922774,-0.8269290898164615,-0.01021451895935258,-0.029727886561587414,0.00494206161184318
0.40001233,-0.05990002221006036,-0.0590437538333457,-0.7191415069310867,0.004006283694225345,-0.01216195916483907,0.004411328845264665
0.408152601,-0.26705340993214033,0.11319963670923726,-0.9119731584334198,-0.014335638137443008,-0.03154879593461961,0.0032788337607313777
0.415835972,-0.35407501842776595,0.0007880760239883655,-0.8600142142732632,-0.004110084847985248,-0.04611782878788228,0.006172744459746029
0.423966954,-0.148423297664665,-0.061536855098164034,-0.8720953584242671,0.003438987735229537,-0.019626294298744018,0.0059103606011038975
0.432212755,-0.23961039379383803,0.019205649625852986,-0.6793545133533705,-0.004782587998756855,-0.029668518073746302,0.0024585053920794225
0.4400173,-0.1467972358994735,0.07451302679471156,-0.7684147116288531,-0.010857274047890038,-0.02146635721484343,0.006505872767794708
0.447992466,-0.12601657653203702,-0.07131729527451837,-0.7036138682112764,0.005342028359281773,-0.017474115867900264,0.0012255849174547457
0.456150407,-0.15999108543880225,0.002077689599205401,-0.7890863296237519,-0.0007199404809457841,-0.021466149403165852,0.006108873596318773
0.464217485,-0.2601543817302961,-0.028429168505729782,-0.57343045007964,-0.00039699373225354946,-0.031802935814346726,0.002327658602744943
0.472114569,-0.26001577334348747,0.04425888405257951,-0.6731963611013843,-0.00655176647864124,-0.03341863956766057,0.0032731349996460808
0.480231723,-0.036039335847429174,-0.028836069947817844,-0.4660386368734693,-0.0015960249970264,-0.010241070396286687,0.0028785178675699136
0.488098147,-0.14971021450368543,-0.042838451188995666,-0.6318255801242063,0.002237720170921966,-0.02382133413865197,0.0017703974600708139
0.496228431,-0.19173867450401738,0.09283827083444149,-0.7030079823146075,-0.011860445396963942,-0.02734404746539578,0.004373232541127208
0.504019217,-0.2021268088974736,0.08446240521460419,-0.6952359384115337,-0.011678727218005584,-0.026451845728120597,0.005868074147452625
0.511849602,-0.13057252646548034,0.058303531649500154,-0.6173966640007206,-0.008535869844996194,-0.020080484003584843,0.005712832608533729
0.520175093,-0.05945638674670946,-0.03706669627099982,-0.731052707531558,0.002222988725899091,-0.010448446730639096,0.004394651023999343
0.528217865,-0.05423535096416534,-0.05552039670458078,-0.608596529434502,0.0020225015745125585,-0.00972950943370583,0.005584568366519687
0.53602262,-0.3658444737869237,0.05236722110098531,-0.7690544748648457,-0.005443646884025561,-0.04300697004859193,0.0052040297048451326
0.544242091,-0.2501285343610496,0.11547210577775306,-0.8323132863468687,-0.01350905608293432,-0.03121960164346801,0.0028485675893421174
0.552111029,-0.14401592835367044,-0.07451707784204062,-0.7550454810703214,0.0074989547760850594,-0.019304888678889093,0.0020920065279516316
0.559853066,-0.11439907286947174,0.02739552366187018,-0.6964048179059509,-0.003733115767289118,-0.018677835027926554,0.004172862224465956
0.568041597,-0.22025126551572427,0.05179599649940113,-0.7321167992229749,-0.009335722870013627,-0.02829238028472369,0.005545170313240734
0.57610197,0.003378633827358704,0.0375241336327592,-0.4924921400400423,-0.005409005122697384,-0.005307634031185379,0.003340606549574773
0.583970279,-0.23226093366624012,-0.035730334699648814,-0.6506254687113876,0.0010647404858615843,-0.029755431733415535,0.00559223957205454
0.591761624,-0.11536553241582691,-0.005557959752255315,-0.5469651195196987,0.0008768465263678971,-0.016533231333223798,0.0027442906457209285
0.600099197,-0.10612972984173143,0.04476735773700394,-0.666491161896795,-0.007170701888982227,-0.016449526368480225,0.005673386033412425
0.607995513,-0.22495224022307767,0.03228000450174393,-0.6993957964793107,-0.003948478571872436,-0.03177605757378271,0.0031649195560775447
0.615948609,-0.14788305976176136,-0.031527232715392525,-0.5305038639723361,4.457094124305817e-06,-0.016623395535231202,0.005249548102553709
0.624054728,-0.2454993349065526,0.0007979876507238012,-0.5405196701010011,-0.0009286420980233399,-0.032478193880218845,0.004704292233090087
0.631858086,-0.0793047038727343,0.11256869616111634,-0.5234626115222503,-0.011332569525615998,-0.015576016710130682,0.0035608021646432522
0.640081328,-0.1851118101989649,0.06781806736192901,-0.7423691038169351,-0.009736662353642404,-0.02491968361059076,0.0038577414086974253
0.647608603,-0.1763566428540565,0.02700446267412558,-0.6121888265897996,-0.0026748862866820483,-0.023239179995414316,0.004129767937448893
0.656069515,-0.1253938879979044,0.009042304061800982,-0.4602254087401729,-0.0035635034103450223,-0.01860651289810742,0.003716243118953555
0.664044472,-0.20245167950498938,0.15707810297266264,-0.49411058820583753,-0.018079384462921427,-0.030244419227580546,0.005935204396166925
0.671989328,-0.14248342438904574,0.11900178911212042,-0.6150800302485928,-0.014786825107026225,-0.02110870639427783,0.005920681137924248
0.67985205,-0.2354892961864449,0.105196860337264,-0.5217584965598905,-0.014556907229010261,-0.031357889530841745,0.005766097131603962
0.688088772,-0.18648197017222265,0.10966867304834554,-0.5607099473562569,-0.012211486519899194,-0.02434749175901663,0.0071996888486023265
0.696003037,-0.1597048833053056,-0.07805575481354499,-0.6755771745475811,0.007745614249983916,-0.022775495178380522,0.0030341286388232956
0.704190521,-0.29307978556387265,-0.10808919800361433,-0.7817818754197193,0.008464704282659646,-0.03888710307243859,0.0040113353280105965
0.711765986,-0.06584434379686332,0.06040804553899555,-0.6857847969964987,-0.0059034898428053555,-0.010964992249302766,0.004207697975123751
0.719652455,-0.28131001132731787,-0.037193997931183026,-0.7317100340052892,0.0009339532751332803,-0.03616957413593476,0.00684275481735859
0.728203043,-0.2935063504940491,0.057295231767816375,-0.7397017613824253,-0.006604008305623988,-0.034924190128425334,0.008443368281649294
0.736138191,-0.20762023380739578,0.1058170770808799,-0.7066291600270287,-0.012495433732519205,-0.028737917775637563,0.008037788150121883
0.743815485,-0.1720299149876991,0.052634273946069135,-0.7493771714654704,-0.007958574172714403,-0.02151892497495414,0.00436367758454291
0.752165838,-0.22072393579080915,-0.044098659819847216,-0.6836144501438233,0.002163778939954437,-0.02988580753725875,0.004168324863046973
0.759895792,-0.12139733626789763,-0.008815207666622735,-0.6287220416398844,-0.0011871964359439807,-0.01788167544042315,0.002176012680800076
0.768142432,-0.15663517319852824,0.10519518771527465,-0.8289954433632722,-0.009776688035585655,-0.020456522110675054,0.005082254141553508
0.77558024,-0.05724029857583818,-0.071580095843232,-0.6852287021120999,0.003162839939839587,-0.011982239441291304,0.0028217760859185564
0.783657654,-0.16377943160325997,0.12275888698081588,-0.6141817421377509,-0.014554332810741331,-0.023124686824828898,0.005206324928264308
0.791963379,-0.18446114612615946,0.024253905079825118,-0.7220398900227641,-0.004183211191119085,-0.024098900413105057,0.0027520142531785126
0.800153936,-0.12499906077487567,-0.0373575583590194,-0.6953773207015511,0.002841927687973354,-0.020064489176380523,0.002357090177019902
0.807916506,-0.2437757647342392,0.11930993702439971,-0.7557031483608413,-0.014767609417596722,-0.029693541450927858,0.004504752954074416
0.81610406,-0.18222006829363804,0.03486445735557271,-0.6736318147520233,-0.006574325778581475,-0.023362729119291124,0.004432446952940934
0.823977119,-0.19173653331905652,0.014440691585080982,-0.8230361448817205,-0.0019097851197314934,-0.026194601109667457,0.0021024113791792217
0.832028831,-0.24966626934050168,0.11209152946510056,-0.7720114262403684,-0.012418533474830606,-0.029942529318797567,0.006215156405329352
0.839817592,-0.16686028012806586,0.11349525495847407,-0.6076578576707564,-0.01477116780074517,-0.020942679095280334,0.004363861470658236
0.84782265,-0.07259289388581315,-0.04559402453206015,-0.5018018726286775,0.0029395027829181722,-0.013919260504044975,0.005495099310870845
0.855840979,-0.18434295974114998,0.10610970602194728,-0.6363965651380165,-0.012526998789808064,-0.024615693289565865,0.004858896535875755
0.86416598,-0.06920054966253894,-0.023970098938526682,-0.7404435363250478,-0.0010839499602068661,-0.010594754335509037,0.005310369961183734
0.872059921,-0.1852668214036007,0.060873818208808064,-0.7102357502445247,-0.007672526058267821,-0.02275097282983517,0.00472948683966317
0.879757818,-0.29001066098171163,-0.03398630850801178,-0.5860255327999424,0.0018146424261348579,-0.03897145695527333,0.0037673375838857283
0.88810887,-0.2516409094312289,-0.05609136972421219,-0.7835199540435349,0.002705218448733104,-0.031903332432067166,0.004221855836815353
0.895956018,-0.18262711995794728,0.08577694034165265,-0.5679785793933398,-0.008540906480670254,-0.02557983729041569,0.004101536273217623
0.904219629,-0.05078167098042091,-0.018728353444424563,-0.6191581361507033,0.0013969354170278773,-0.013314167208000254,0.0035662419637365354
0.912116922,-0.16400752765537482,0.00489416946805403,-0.6661100933809996,-0.003010852838544369,-0.02349802369080177,0.0009994599852068081
0.919755524,-0.25592049463770267,0.022656401840858625,-0.7216887497595572,-0.002433387899347986,-0.03067463975164878,0.0017758822265959062
0.928032754,-0.0659287726962313,0.05617056392405416,-0.3996213101332383,-0.009723323665580024,-0.00890224778731266,0.0031927231847838434
0.936082022,-0.15760427460055654,0.0843956738796119,-0.7033556742688105,-0.010197025583606974,-0.022852151977812166,0.00483582344988126
0.943639119,-0.17220813605412968,-0.038120572275417264,-0.7648710350210316,0.0014344540997138443,-0.019907268122793056,0.002609607674341996
0.951734902,-0.08520124000784653,0.0912546194777688,-0.6348068794186078,-0.008981350416664886,-0.014719195689635277,0.004769296163070883
0.959956468,-0.22806162501172972,0.020157035076788697,-0.7491639791795145,-0.0030348436951096428,-0.02864036277971648,0.003797530100846374
0.967792022,-0.07906820282378092,-0.0024196492118694485,-0.532654298824244,-0.0013901263441136393,-0.00957417280441549,0.0023462719684087326
0.976082243,-0.16364058787438898,-0.005566337432535935,-0.6306661625560948,-0.00029638899840558495,-0.023867211279204447,0.004765377245863684
0.984018298,-0.02588665985237981,-0.027206503925314846,-0.5775833362317597,-0.00016261723896802797,-0.007002822936855394,0.0028635229600081948
0.99593628,-0.06910030068844579,0.017209790223743818,-0.5947010526627826,-0.0029032886677347537,-0.013923428539640237,0.002233003200661126
0.999458302,-0.19413887092152277,-0.013769193628345958,-0.5380844843788919,0.0003435744700307586,-0.0245332841387581,-0.0014946672024532502
1.008033195,-0.17557330412994318,-0.007359553813317904,-0.7421595324245481,-0.0009857050307288573,-0.023145026726634838,0.0017987013000822
1.01600885,-0.08467912445851443,-0.054084852737003086,-0.7832992571408119,0.0038326207978881654,-0.014654833656644082,0.0029983397104305174
1.024160087,-0.2762519989955489,0.053557785919886775,-0.7035270704924472,-0.005490798622290088,-0.03500206215412017,0.003561863943536607
1.032151666,-0.14410245718007034,-0.029432849850911533,-0.7596721076039527,0.00024583895751952066,-0.019746927067213704,0.0047822862268484525
1.040056293,-0.23825907376224328,0.08832142036015528,-0.7940838460718316,-0.00989286965094188,-0.032865891534684125,0.005006008219936892
1.048084609,-0.1409894492057452,0.06034756297797246,-0.7022497675018394,-0.00766632147869053,-0.02275146301494569,0.0029337270751994366
1.056134994,-0.22504259214460795,0.07728545596609887,-0.5133204887041948,-0.008388986405499852,-0.02909422034029264,0.004504145589885555
1.064022999,-0.23522260680841794,-0.010652406295451985,-0.6519119392661793,0.0002830380412581113,-0.03039946857122232,0.00513962998080051
1.071965759,-0.08833688281137222,0.15957652156333868,-0.7020881138656947,-0.015881561687691476,-0.013447251801056216,0.003175793356406059
1.079998475,-0.05882616278764286,0.08086911623436861,-0.7303502093143206,-0.009734103043020722,-0.010371735766874687,0.002939297542633343
1.088123451,-0.11362423124084746,0.05157537489177309,-0.6928513629571678,-0.008190040202081805,-0.016729684584809043,0.006043014375343793
1.096119151,-0.14216694675210467,0.03758323567899522,-0.6991523045811981,-0.005291628316833302,-0.021615426679841447,0.0018882852205528262
1.103801054,-0.173045914927534,-8.250457745065387e-06,-0.7435519939575382,-0.002276771188913377,-0.021338682534769126,0.0031643912377571468
1.11161405,-0.31617724706179906,0.06236878737061159,-0.7742926856578065,-0.006986489898686012,-0.04019979053667523,0.0031224202672329115
1.119533413,-0.13866350543952954,-0.0023170529788752586,-0.7986437957041403,-0.0014644369302311885,-0.023627125747252384,0.005892222897914682
1.127807361,-0.28410790169539,0.0098438121170938,-0.6581886640802088,-0.0014399507063303665,-0.03480267715382337,0.0010298429898597762
1.13558774,-0.27937626854366987,0.08253373466831652,-0.9532813125586944,-0.007811760514843976,-0.03572150235753439,0.005669493532767341
1.144050887,-0.23196527200165182,0.239012460220693,-0.6640189576185901,-0.024639595332701384,-0.031291940472131595,0.005322025276954416
1.152141711,-0.15029749281341742,-0.032012424073373125,-0.8154563938586459,0.0045483366479039744,-0.023008613813462114,0.00465182318913398
1.159851341,-0.14586405393090193,0.0229772826665229,-0.7389469434192361,-0.004123167632236676,-0.02202809902109746,0.0023470527435258126
1.16807605,-0.1176029599839863,0.03061348802811093,-0.7383683437370013,-0.0038328763464223897,-0.01492425983847114,0.005571432614808095
1.17566744,-0.20462525491228414,0.007243847488620905,-0.8902165629756088,-0.002868945052881938,-0.02524378398201261,0.003676272492585887
1.183556841,-0.10152829814806004,0.09625085634399311,-0.7566534016715363,-0.009726467187436708,-0.014495477134601175,0.0020600208610777157
1.191964884,-0.22892223499899506,0.1112506667371575,-0.6927853489395627,-0.01055053732196827,-0.025724696563337958,0.002090178852575247
1.200100056,-0.1008149474959627,-0.19005135612239893,-0.7512901515066245,0.019058726293552705,-0.014358523850269044,0.0012147892924888645
1.208004614,-0.1264481213118113,0.01668931780585451,-0.7632991732246787,-0.002923704114144122,-0.01668174300793802,0.004623268330412949
1.216137482,-0.16436366738229088,0.1504380816152096,-0.6976306248245744,-0.01602490167806949,-0.019231381806275896,0.0028469940205626946
1.223959556,-0.15863501082010628,0.05414383576223307,-0.7370281577626636,-0.006057759275074297,-0.02341847581048025,0.005871119511982242
1.232109047,-0.14469795976241523,-0.0697156090058622,-0.7008917089629242,0.0074162645380720475,-0.02038069353683644,0.005187491617473016
1.23992735,-0.02445679690589234,0.06008105456526643,-0.6532462090435678,-0.005367769686024575,-0.005312349437098067,0.0035524071955208352
1.248143399,-0.20057182254656714,0.05499895427977343,-0.6675957751598476,-0.008290700820838454,-0.02623330608410052,0.002952933033870381
1.255906667,-0.21870421816131108,0.08453837962385127,-0.813364321109816,-0.010223853842555418,-0.02956931331000954,0.002633054953026899
1.26389231,-0.17080429188898463,0.10802685429697424,-0.8971410909647936,-0.011094474146072512,-0.02160392704800423,0.0032044841631918316
1.272067292,-0.15636750667676005,0.0638098007926719,-0.7952575332440935,-0.007600220442374453,-0.0230348734751965,0.0016092117418446826
1.279991824,-0.0322214041177245,-0.04508736523809727,-0.8583525321825478,-0.0007644331805888678,-0.011009892268878477,0.005985245179008027
1.288168971,-0.024709909609959273,-0.031030791994076094,-0.5798497809044679,0.0002709523315657307,-0.0063192926418476495,0.0024220668543621956
1.296114316,-0.20493182175235797,0.030331970999433924,-0.7007161075576944,-0.0065677315435412244,-0.027582137488887125,0.004117487425838269
1.304153806,-0.06959537063521218,0.12430993219523022,-0.5924184365692244,-0.015513198090763507,-0.013107372656465312,0.004247463264621943
1.312190433,-0.09898578945843471,0.11435689191463816,-0.7717416685449201,-0.015236948238025055,-0.01702960391387428,0.005148232062707502
1.320196749,-0.19628326164907572,0.014181790736985,-0.503215141767858,-0.005598164852613296,-0.028938343070462988,0.004229478350926272
1.327917763,-0.05152695951844767,-0.026442593566186688,-0.691382810726406,0.0002528790046270671,-0.012044432313193108,0.005161214523834994
1.335688924,-0.25631655388043,-0.011931970930571884,-0.8913948007130454,-0.002015314246482652,-0.03398369101699877,0.0023559316129582635
1.343961474,-0.20650056045213944,0.022612292790295203,-0.6380236287732968,-0.004808168194501788,-0.02701750408501883,0.004165654663829058
1.352048387,-0.16290973416075838,0.031017070207279843,-0.6790041469986353,-0.003687467326768298,-0.021445154606990268,0.001377096344180098
1.360172595,-0.10680364944768722,0.07602105929555748,-0.6990537215567174,-0.010661698839156075,-0.018660956487521706,0.006802692285674917
1.368181215,-0.23471043154916493,0.002921600811759184,-0.7788582885414752,-0.003533876806460602,-0.031048034178743765,0.0023018027776011583
1.376014464,0.06955255198728492,-0.039324701827541664,-0.5914249330720157,0.0024830054749087043,0.004029667064037843,0.0019546338025494547
1.384141815,-0.12350227148360506,0.030024510098612747,-0.7030169185642202,-0.005010982758151109,-0.019522737347526326,0.0042832049948592354
1.392005585,-0.2001204357301823,0.12620760653920193,-0.8537725391839386,-0.015111153033588938,-0.027710635361542155,0.006078549527956411
1.400198796,-0.1460771458622983,0.00909454533955873,-0.7104463333118228,-0.004681635416114957,-0.0191502245735539,0.0038962852099097786
1.408173194,-0.1982041003165288,0.17363069756564087,-0.6815880531503254,-0.01695300668345997,-0.028355734915558043,0.004458642898560619
1.416162329,-0.062092098227929056,-0.0496289865183351,-0.6460272224168359,0.0013967829623463103,-0.012888696709652375,0.0027766312868750757
1.424100689,-0.2564264044494713,0.05300929088760772,-0.7040296249985589,-0.008795966188503345,-0.031113058147327566,0.007245412639556661
1.432172516,-0.07189107465283273,-0.09881279096245138,-0.8885413991906755,0.006908511596179846,-0.015495098461132504,0.0035744179807419806
1.440056889,-0.18338687868758985,0.07081567738059032,-0.79753859113568,-0.008298651836590787,-0.024525070922182025,0.0038510298910667167
1.447940634,-0.21840413610517304,0.12015809866942738,-0.8563665655672956,-0.011546101282122353,-0.029037651676411907,0.0032696428479860613
1.455711585,-0.21544320035752387,-0.019967519624477625,-0.8620332803604532,0.00183599656447453,-0.030840801487609006,0.0043685167874355155
1.46382825,-0.14415493134951238,0.07977434663759699,-0.737430687502539,-0.009478363544685418,-0.021673685762664055,0.0047516054451161365
1.472005327,-0.2030925786940314,0.1185580850336676,-0.7070479184976203,-0.014306829822355503,-0.02671039294090856,0.004899620014796034
1.479972183,-0.15764876301269426,0.0342039722749996,-0.667920087615571,-0.006935932812976751,-0.02292931036954795,0.005429126225815843
1.48799547,-0.2545223687758362,0.09744191093509483,-0.7492665000491716,-0.009634156050120182,-0.03421956730560191,0.003129248070816806
1.496084827,-0.33947078787434976,0.013708406254105701,-1.0331980031910284,-0.003292604081600143,-0.04338211073892149,0.007609568917199448
1.503851797,-0.28148937634247484,0.10991035140320365,-0.8939320645536545,-0.013821640706711342,-0.03706111965867868,0.005266458769120104
1.511910703,-0.29667167647546216,-0.03806480310977546,-0.7770488409340865,0.0017358327882720623,-0.03503333988552054,0.0029711631768960466
1.520124168,-0.21139973609562013,0.051119767084531836,-0.7346710147580275,-0.007169484567928899,-0.0303241170603812,0.0027303083996014165
1.527904547,-0.22129051387276508,0.1358278273522512,-0.8585732947754495,-0.018508003788820827,-0.03215650699553829,0.005882253982522312
1.535867981,-0.14857907329418843,0.0035450203916266992,-0.7871173624705011,-0.0031885041015970597,-0.02068312425823092,0.006404699019645418
1.543773585,-0.2845905650996798,0.08341155876038704,-0.7996722576353029,-0.012375600682095925,-0.037134192819180276,0.004924805019056368
1.551963165,-0.16195580052920028,0.0799069411358971,-0.8351795349600024,-0.00872431980923373,-0.024122964136767386,0.006061676119699155
1.559791176,-0.18265938937360507,0.014152735833440136,-0.8699174486534074,-0.002126721855321049,-0.025604961331526874,0.002361957798612669
1.567592857,-0.3460173740988654,-0.0005957006044476354,-0.9776442828134532,-0.0016102545058894536,-0.04306520517610027,0.004759070436395931
1.576021223,-0.11381469042221093,0.06149888041392409,-1.1649581093749533,-0.007974968362337246,-0.02094663685936714,0.0035200976564785337
1.584169177,-0.1513818331055896,0.03515058934951237,-0.9939882909271661,-0.004003940931686176,-0.02451466104315518,0.0052951675991917795
1.59209308,-0.07625088297187523,-0.0748603288602386,-0.9118487572660728,0.006680185231545286,-0.014362231431670086,0.002130778657517221
1.600052113,-0.16899918800694771,-0.01933942135826308,-0.8304769134802938,-2.678123949634943e-05,-0.024969823908129553,0.0053683592826180414
1.608067439,-0.23568043751311077,0.07296545216532602,-0.9697619264550794,-0.009701215548885962,-0.02911490816151283,0.004815248473591461
1.615874009,-0.18982676244283808,-0.00143178632655179,-0.9339221767628272,-0.0015051242269573809,-0.027431028298871125,0.001414899508686233
1.624170445,-0.17937540468657687,-0.03597624926739386,-0.7666704957256126,0.0038688972104740445,-0.02328767010026599,0.004284062217905347
1.632065853,-0.15436261760198053,0.07167158998212102,-0.9100552130389205,-0.0095659393934808,-0.022322974832760866,0.005941703181937862
1.639938702,-0.1975970356379239,-0.0060784904229231745,-0.9159723540633861,0.0014805587347514557,-0.028152689271017637,0.004649318452350122
1.648098808,-0.06632642544754327,0.012852901206586012,-1.0423285987096584,-0.001137108291115842,-0.01202634683588345,0.0029439295270939085
1.6557548,-0.0940694593150899,0.017263962857047482,-0.9484066650034396,-0.004345681824993418,-0.01818121509219569,0.002933713017144491
1.664101243,-0.20052086949580447,-0.014443603764850155,-0.8880403848713196,0.002763093159034717,-0.02870869385169594,0.0037611973930350645
1.672039463,-0.023254756489587,0.023371419701560765,-0.7565652959963922,-0.002539648651617194,-0.009902975138575848,0.003682195093810422
1.68004089,-0.22927327265610706,-0.08997775642505315,-1.0282273570054006,0.008467942427548265,-0.029611133589421242,0.005417888222644947
1.688130387,-0.2378100863333545,0.04958866630444571,-0.8530207776541646,-0.008459235772782701,-0.03106408355771696,0.0033704938313087853
1.696132373,-0.23090529301127607,0.0945772709893049,-0.5927080385721015,-0.009977744577093463,-0.0291649025932175,0.003530758822227773
1.704137781,-0.1966173248066744,0.116141436752522,-0.6852560105351366,-0.012436322314954989,-0.02852971316333637,0.002171024265526692
1.711858725,-0.18462107878871517,0.011669487974726271,-0.7533182219264205,-0.002846452216809645,-0.022916203486702747,0.0022781246771925506
