Time,Fx,Fy,Fz,Tx,Ty,Tz,Px,Py,Pz,Qx,Qy,Qz,Qw
0.000551547,-0.9758539528979331,0.4280030837017933,-1.4813493747368172,-0.05338428196738433,-0.15571516564337393,0.06118566137062486,-0.18227522280254366,-0.04463807961729864,0.6078915386452385,0.15135005755987796,0.8585573208508501,0.061900520308046846,-0.4859432193946378
0.035576778,-0.9793351949986419,0.6457839673190165,-1.2516113398239161,-0.08262416409126655,-0.15329460045861854,0.05976317612440809,-0.1822855536553345,-0.04462892717848121,0.6078848742911537,0.15135676138017845,0.8585664956393416,0.06190403035666777,-0.4859244739418718
0.070138254,-0.938054034127228,0.22358108572393828,-1.646700422873641,-0.024144868210334118,-0.15123247390606162,0.06219354977358258,-0.18227410543646203,-0.04463868190887951,0.6078910441461705,0.15134538948641754,0.8585593894641121,0.06190271716949426,-0.48594073862071824
0.101962249,0.4015322967376611,0.0584806466571047,-0.2853032983936429,-0.006524726489141233,0.08026055372401011,-0.0027575731097387243,-0.1822846185180824,-0.04463025664211158,0.6078817854291217,0.15135858462180896,0.8585730248304907,0.06189898269325113,-0.48591301262288183
0.137920647,-0.42439670658099826,0.606798294668938,0.11562689323467232,-0.08695837075114096,-0.05856256831663501,-0.0021883759699472143,-0.182288466238016,-0.04462866833325679,0.6078830870166861,0.15135558143311306,0.858569466744234,0.06190507688490817,-0.48591945855196983
0.16990975,-0.05222956666444628,0.17261828212750235,-0.29099736193733416,-0.026849560902800274,-0.006538953055615338,-0.0028056052874412597,-0.1822858465584414,-0.044631702793361,0.6078837293995842,0.1513511058847491,0.8585691372500049,0.06189611328968264,-0.4859225766198526
0.205497424,-0.06473710606803038,0.3395005652397304,-0.22160135589533306,-0.04762019650735149,-0.0004996423818997391,-0.005207608112411097,-0.1822858465584414,-0.044631702793361,0.6078837293995842,0.1513511058847491,0.8585691372500049,0.06189611328968264,-0.4859225766198526
0.237446297,-0.06016949549251496,0.34540053736679777,-0.33140356858588055,-0.053743714195949616,0.004237408301552304,-0.0023320724354345223,-0.1822858465584414,-0.044631702793361,0.6078837293995842,0.1513511058847491,0.8585691372500049,0.06189611328968264,-0.4859225766198526
0.270303055,-0.005772138426644188,-0.09860371393025533,-0.198895056909484,0.014152532973186551,0.004616238826753808,-0.0011590985108712076,-0.1822858465584414,-0.044631702793361,0.6078837293995842,0.1513511058847491,0.8585691372500049,0.06189611328968264,-0.4859225766198526
0.305203337,0.15240548417442806,0.4102464136340773,-0.17715513405042332,-0.05920019423626348,0.026909581417196966,-0.0024886769807146263,-0.1822858465584414,-0.044631702793361,0.6078837293995842,0.1513511058847491,0.8585691372500049,0.06189611328968264,-0.4859225766198526
0.33731662,-0.029567817208721342,0.1401536816090473,0.10353650764367528,-0.024242924949388744,0.004653013454535283,0.0001885095817242598,-0.1822858465584414,-0.044631702793361,0.6078837293995842,0.1513511058847491,0.8585691372500049,0.06189611328968264,-0.4859225766198526
0.373321953,-0.04052867537523491,0.2034757054066624,-0.00677599142247445,-0.031223465221570545,-0.0012566349656224435,-0.00038112646868282505,-0.18228086198194596,-0.04463197524074039,0.607887556271141,0.15135604478955145,0.8585642550121556,0.06190562402628152,-0.48592845300003
0.405317761,-0.028327720495801668,0.16490777007766863,0.07173425557899402,-0.02560267002540216,0.006463275466956347,-0.0007502038006952088,-0.18228086198194596,-0.04463197524074039,0.607887556271141,0.15135604478955145,0.8585642550121556,0.06190562402628152,-0.48592845300003
0.442035348,0.0035821551169159735,0.2031345493924686,-0.1442095504780364,-0.02845606776940018,0.008935713666467168,-0.0012423702927914166,-0.18228086198194596,-0.04463197524074039,0.607887556271141,0.15135604478955145,0.8585642550121556,0.06190562402628152,-0.48592845300003
0.473272805,-0.006351927551442538,0.1439151330748633,-0.18214207382144737,-0.0199398613222953,0.00523908713353971,-0.00238970280154665,-0.18228086198194596,-0.04463197524074039,0.607887556271141,0.15135604478955145,0.8585642550121556,0.06190562402628152,-0.48592845300003
0.509526148,0.47386130631350243,-0.021883822021504788,-0.9516118511318588,-0.004607566742602046,0.09598893736201819,0.003829778378833539,-0.18228086198194596,-0.04463197524074039,0.607887556271141,0.15135604478955145,0.8585642550121556,0.06190562402628152,-0.48592845300003
0.541899246,0.12382049801660422,-0.12989707436862877,-0.9635360757006679,0.023029256062981507,0.022745890158603226,0.004287443768020007,-0.18228086198194596,-0.04463197524074039,0.607887556271141,0.15135604478955145,0.8585642550121556,0.06190562402628152,-0.48592845300003
0.577550127,-0.3526856735827689,0.1657665459116736,-1.13419382415082,-0.029201586480690992,-0.04316592026177087,0.01070166457942811,-0.18228086198194596,-0.04463197524074039,0.607887556271141,0.15135604478955145,0.8585642550121556,0.06190562402628152,-0.48592845300003
