Time,Fx,Fy,Fz,Tx,Ty,Tz,Px,Py,Pz,Qx,Qy,Qz,Qw,Vj1,Vj2,Vj3,Vj4,Vj5,Vj6
0.000484281,-0.12508478579897853,0.029159131197782986,0.22243416664961135,-0.0035339037948280702,9.705890908670169e-05,0.001432687418242806,-0.16160207664798132,-0.05649568214230861,0.31399990627624613,0.0850067329873906,0.9870113516990676,0.0520136726424218,-0.12600406668928157,0.0,0.0,0.0,0.0,0.0,0.0
0.042807785,-0.006394479116974695,-0.020451755050074048,-0.20755866755375446,0.0002691936178330555,-0.002824392614139504,-0.00018644923553652723,-0.16159932473432045,-0.056502641895800745,0.3139934409035545,0.08499140647530777,0.9870165127331217,0.05199358756246769,-0.12598226569593163,0.0,-0.0,0.0,0.0,-0.0,0.0
0.082753257,-0.0037832686656232364,0.02001323870580224,-0.0847595396240929,0.0005144440406885371,-0.005925494212200144,-0.0022539662992554837,-0.16159932473432045,-0.056502641895800745,0.3139934409035545,0.08499140647530777,0.9870165127331217,0.05199358756246769,-0.12598226569593163,0.0,-0.0,0.0,0.0,-0.0,0.0
0.123326604,0.02116394244562897,0.018853202176346562,-0.0296583070064978,0.0011471167890312463,-0.003264437000654315,-0.0009943607343139529,-0.16159932473432045,-0.056502641895800745,0.3139934409035545,0.08499140647530777,0.9870165127331217,0.05199358756246769,-0.12598226569593163,0.0,-0.0,0.0,0.0,-0.0,0.0
0.162745122,-0.06538763267813891,-0.05863688407322792,-0.19873676246715938,-0.0015034112032419982,-0.0006730704388514359,-0.00045907037029965157,-0.16159932473432045,-0.056502641895800745,0.3139934409035545,0.08499140647530777,0.9870165127331217,0.05199358756246769,-0.12598226569593163,0.0,-0.0,0.0,0.0,-0.0,0.0
0.202980646,0.06684535785171095,-0.04909479331711013,0.007143046927674047,-0.001819089703742012,-0.001469873224442176,0.0008939079975651845,-0.16159932473432045,-0.056502641895800745,0.3139934409035545,0.08499140647530777,0.9870165127331217,0.05199358756246769,-0.12598226569593163,0.0,-0.0,0.0,0.0,-0.0,0.0
0.24180181,0.040401789633626874,0.06789908594026345,0.03873224725949335,0.001478124003341582,-0.003400765649110028,0.005174467942926582,-0.16159932473432045,-0.056502641895800745,0.3139934409035545,0.08499140647530777,0.9870165127331217,0.05199358756246769,-0.12598226569593163,0.0,-0.0,0.0,0.0,-0.0,0.0
0.273332853,0.04611578778631474,0.12659856453902985,0.10699312238623127,0.0053100475806799755,-0.00554602785884963,0.002585225418739597,-0.16159932473432045,-0.056502641895800745,0.3139934409035545,0.08499140647530777,0.9870165127331217,0.05199358756246769,-0.12598226569593163,0.0,-0.0,0.0,0.0,-0.0,0.0
0.306672161,-0.1551077816266312,0.1364347184515901,0.04522871379141283,0.004586625680568069,-0.0009111688873417909,0.0010651084352372275,-0.16159853711466632,-0.0564990114029191,0.3140028331860711,0.08500639543545561,0.9870113094363959,0.05201075717897787,-0.126005828902442,0.0,-0.0,0.0,0.0,-0.0,0.0
0.341710014,-0.016928635714167656,0.03673111088532313,-0.08198070464781584,0.0028482514433493394,-0.0012313536643929971,0.0031635342260060762,-0.16159853711466632,-0.0564990114029191,0.3140028331860711,0.08500639543545561,0.9870113094363959,0.05201075717897787,-0.126005828902442,0.0,-0.0,0.0,0.0,-0.0,0.0
0.374384082,-0.1464995506174255,0.02607451144720471,-0.05290271849191669,0.0013781114596383734,0.0024299852255465857,0.0021123000163300286,-0.16159853711466632,-0.0564990114029191,0.3140028331860711,0.08500639543545561,0.9870113094363959,0.05201075717897787,-0.126005828902442,0.0,-0.0,0.0,0.0,-0.0,0.0
0.405389289,-0.16688579033297896,0.008156222097043992,0.04087210457850764,-0.0002266474577699668,0.005463501979643103,0.000721990922119721,-0.16159853711466632,-0.0564990114029191,0.3140028331860711,0.08500639543545561,0.9870113094363959,0.05201075717897787,-0.126005828902442,0.0,-0.0,0.0,0.0,-0.0,0.0
0.442644608,-0.093828442353559,0.05070012392221568,-0.045099618107475585,-0.0003270707154522031,0.004784447003629297,0.0005419843412329326,-0.16159853711466632,-0.0564990114029191,0.3140028331860711,0.08500639543545561,0.9870113094363959,0.05201075717897787,-0.126005828902442,0.0,-0.0,0.0,0.0,-0.0,0.0
0.474092819,0.04433438720620944,-0.13242965541425736,-0.18503486932249372,-0.003951340225941691,0.00072860143391269,-0.0017901285168597364,-0.16159853711466632,-0.0564990114029191,0.3140028331860711,0.08500639543545561,0.9870113094363959,0.05201075717897787,-0.126005828902442,0.0,-0.0,0.0,0.0,-0.0,0.0
0.506600944,-0.11154069167963777,-0.0952579582847411,0.09879492861443415,-0.0049175922963028635,0.0021311127810625355,0.0007423065024485236,-0.16159853711466632,-0.0564990114029191,0.3140028331860711,0.08500639543545561,0.9870113094363959,0.05201075717897787,-0.126005828902442,0.0,-0.0,0.0,0.0,-0.0,0.0
0.542200741,-0.09138413696704216,-0.06264050055900577,0.016762710108475895,-0.0003741077139301255,0.003364959056562387,0.0017753687461247694,-0.16159853711466632,-0.0564990114029191,0.3140028331860711,0.08500639543545561,0.9870113094363959,0.05201075717897787,-0.126005828902442,0.0,-0.0,0.0,0.0,-0.0,0.0
0.573350939,-0.06487007744287002,-0.13530066301616442,-0.10121355438356494,-0.0020424342300228767,0.0010771888473133646,-0.002698689149825558,-0.16159853711466632,-0.0564990114029191,0.3140028331860711,0.08500639543545561,0.9870113094363959,0.05201075717897787,-0.126005828902442,0.0,-0.0,0.0,0.0,-0.0,0.0
0.606864851,-0.07585816583077173,-0.05313544532236251,-0.09258772510137649,-0.0001875379420428941,-0.0014503242606088665,-0.0021713405040280666,-0.16159853711466632,-0.0564990114029191,0.3140028331860711,0.08500639543545561,0.9870113094363959,0.05201075717897787,-0.126005828902442,0.0,-0.0,0.0,0.0,-0.0,0.0
