Time,Fx,Fy,Fz,Tx,Ty,Tz,Px,Py,Pz,Qx,Qy,Qz,Qw
0.000460193,-0.013939049766535705,0.10179301247550256,-0.19605660295535388,-0.01908136547018798,-0.00554731671957571,-0.08701694425348144,-0.18227322056536024,-0.044635834874906424,0.6078896042001818,0.15135584042271616,0.8585616447008931,0.061906514686018384,-0.48593301519639565
0.034809902,0.07306993577948903,0.04792815231088075,-0.15543833743633126,-0.008393611590453993,0.005152113122782527,-0.08656492075477132,-0.1822859251713826,-0.044631088404204496,0.6078846246505185,0.15136169351838463,0.8585700960298579,0.06189446314120332,-0.48591779486965647
0.065744518,0.0601023504105032,0.09988077609527138,-0.12700416391490174,-0.01670267260586581,0.006086527777813872,-0.0851373898580842,-0.1822859251713826,-0.044631088404204496,0.6078846246505185,0.15136169351838463,0.8585700960298579,0.06189446314120332,-0.48591779486965647
0.101732246,0.008659735003406298,0.13731155385852156,0.0331957173269545,-0.011918466526144415,2.5357482721797588e-05,-0.08522627759935347,-0.18228007547846786,-0.04463069546888494,0.6078900366834512,0.1513602565808769,0.8585583089335064,0.06191392792418149,-0.4859365888858424
0.133969357,0.0858626116491386,0.10339652179473457,-0.04922772720152904,-0.01639337778111389,0.005784616829463915,-0.08561269281677501,-0.18228007547846786,-0.04463069546888494,0.6078900366834512,0.1513602565808769,0.8585583089335064,0.06191392792418149,-0.4859365888858424
0.169639022,0.21397431975314726,0.06380135619996867,-0.23699839413962953,-0.001704535060303181,0.026985581363328816,-0.08614464608469728,-0.18228007547846786,-0.04463069546888494,0.6078900366834512,0.1513602565808769,0.8585583089335064,0.06191392792418149,-0.4859365888858424
0.201639016,0.05540855281252291,0.03613579846073118,-0.3327842115294747,-0.010538335177963858,0.0053896236152212,-0.08686920194262591,-0.18228007547846786,-0.04463069546888494,0.6078900366834512,0.1513602565808769,0.8585583089335064,0.06191392792418149,-0.4859365888858424
0.237937335,0.07071776461104332,0.0032267114232634383,-0.2838077476205251,0.0006040190839556571,0.007330299295901658,-0.0832578942303009,-0.18228007547846786,-0.04463069546888494,0.6078900366834512,0.1513602565808769,0.8585583089335064,0.06191392792418149,-0.4859365888858424
0.270017299,0.1764839877331693,0.1395874083609748,-0.3279851439413486,-0.016597533869468575,0.019495763602501524,-0.08581655541853309,-0.18228007547846786,-0.04463069546888494,0.6078900366834512,0.1513602565808769,0.8585583089335064,0.06191392792418149,-0.4859365888858424
0.305778807,0.05683462593008139,0.015623833117456357,-0.15661136413824267,-0.00742259877199371,-0.0006824677694272996,-0.08543246798985799,-0.18228007547846786,-0.04463069546888494,0.6078900366834512,0.1513602565808769,0.8585583089335064,0.06191392792418149,-0.4859365888858424
