Time,Fx,Fy,Fz,Tx,Ty,Tz,Px,Py,Pz,Qx,Qy,Qz,Qw
0.000467387,-0.9071989951843031,0.574514279867559,-0.9306933535482818,-0.08204785196226143,-0.15455820191734476,-0.009576129007901404,-0.18227569199224908,-0.0446336242232883,0.6078900361108438,0.15135567382548004,0.8585597478829243,0.06191455830936474,-0.485935393633146
0.039875385,-0.8290321443325193,0.5804247464710595,-0.8859362767678297,-0.0863504626088687,-0.14350648361896,-0.012569041898937884,-0.1822747505725679,-0.04463557593820477,0.6078924798683701,0.15135002872801678,0.8585547857421809,0.06191088417263599,-0.48594638706773885
0.070849678,-0.9576470721548968,0.6458311368868734,-0.8553196556003607,-0.0952154952164437,-0.160794219287326,-0.008000939106924745,-0.1822818563610031,-0.04463275335935302,0.6078847559530647,0.15135301312717295,0.8585707170935387,0.061904780234142164,-0.4859180870794738
0.106835808,-0.8365612558407516,0.46810158848881106,-0.9661599429439418,-0.0735665048968438,-0.1477392559992946,-0.009092108388910697,-0.1822818563610031,-0.04463275335935302,0.6078847559530647,0.15135301312717295,0.8585707170935387,0.061904780234142164,-0.4859180870794738
0.137907671,-0.9996312846756263,0.5904552585391628,-0.9275475105273886,-0.08849732970816064,-0.16612239391553124,-0.008888092524028508,-0.1822818563610031,-0.04463275335935302,0.6078847559530647,0.15135301312717295,0.8585707170935387,0.061904780234142164,-0.4859180870794738
0.173752997,-0.9028803267158625,0.6845950944619855,-0.8763243626597483,-0.09789257463649687,-0.15525164936741323,-0.011188511403804806,-0.1822818563610031,-0.04463275335935302,0.6078847559530647,0.15135301312717295,0.8585707170935387,0.061904780234142164,-0.4859180870794738
0.206683861,-0.9000881665529001,0.6116366248587601,-0.9772966149531136,-0.08822064058560324,-0.15424535045435,-0.007421613603892057,-0.1822818563610031,-0.04463275335935302,0.6078847559530647,0.15135301312717295,0.8585707170935387,0.061904780234142164,-0.4859180870794738
0.242202813,-1.0438991203670713,0.7161190244861456,-0.7822533832865681,-0.10039276129998179,-0.17269492392185698,-0.010029116459524721,-0.18227411842764393,-0.04463583020391073,0.6078887941166505,0.15133877348787178,0.8585634308442686,0.06192315860296366,-0.4859330543240889
0.27491947,-1.0388893131978996,0.6552451796754364,-1.0220016202826212,-0.09413195526137969,-0.17237118180556849,-0.010445421723235768,-0.18227411842764393,-0.04463583020391073,0.6078887941166505,0.15133877348787178,0.8585634308442686,0.06192315860296366,-0.4859330543240889
0.309895605,-0.9633698624632402,0.5341757445011268,-0.9564796642826003,-0.08010111068381637,-0.16260034238194074,-0.011143738909694627,-0.18227411842764393,-0.04463583020391073,0.6078887941166505,0.15133877348787178,0.8585634308442686,0.06192315860296366,-0.4859330543240889
